row_num,id,data
7107,3F71A395,Arts & Entertainment/Movies/Documentary Films_3
15808,AD9DD78B,Arts & Entertainment/Movies/Documentary Films_4
3780,BB739AF2,Arts & Entertainment/Movies/Documentary Films_5
3680,965AFFA4,Arts & Entertainment/Movies/Documentary Films_6
11217,BE89BE4A,Arts & Entertainment/Movies/Documentary Films_7
11637,8A9FA284,Arts & Entertainment/Movies/Documentary Films_8
16255,76494098,Arts & Entertainment/Movies/Documentary Films_9
1664,66F151E2,Arts & Entertainment/Movies/Drama Films_1
9575,943211A7,Arts & Entertainment/Movies/Drama Films_2
15273,081B20FF,Arts & Entertainment/Movies/Drama Films_3
6401,E6AFEBB1,Arts & Entertainment/Movies/Drama Films_4
12162,C647F7BD,Arts & Entertainment/Movies/Drama Films_5
17630,0825CAAE,Arts & Entertainment/Movies/Drama Films_6
9747,0FFF7ABF,Arts & Entertainment/Movies/Drama Films_7
1381,CEE4D66B,Arts & Entertainment/Movies/Drama Films_8
6765,A27843DE,Arts & Entertainment/Movies/Drama Films_9
5924,E0B6A9D7,Arts & Entertainment/Movies/Family Films_1
3843,D9E52B85,Arts & Entertainment/Movies/Family Films_2
7368,42ABE960,Arts & Entertainment/Movies/Family Films_3
18801,B9AB7B98,Arts & Entertainment/Movies/Family Films_4
3335,9B5AD546,Arts & Entertainment/Movies/Family Films_5
19670,71FE771B,Arts & Entertainment/Movies/Family Films_6
1533,044BFEAE,Arts & Entertainment/Movies/Family Films_7
11397,814EEB55,Arts & Entertainment/Movies/Family Films_8
12640,8016B1B8,Arts & Entertainment/Movies/Family Films_9
15348,DAE826E9,Arts & Entertainment/Movies/Horror Films_1
5697,8E66DD08,Arts & Entertainment/Movies/Horror Films_2
16706,5776955F,Arts & Entertainment/Movies/Horror Films_3
18524,9F757432,Arts & Entertainment/Movies/Horror Films_4
10804,817A06DA,Arts & Entertainment/Movies/Horror Films_5
13667,3F2B1D04,Arts & Entertainment/Movies/Horror Films_6
19808,BDCDEB37,Arts & Entertainment/Movies/Horror Films_7
6377,260DE9D0,Arts & Entertainment/Movies/Horror Films_8
10610,2C2A7A88,Arts & Entertainment/Movies/Horror Films_9
16043,094C3E8A,Arts & Entertainment/Movies/Movie Memorabilia_1
11499,8E8733EB,Arts & Entertainment/Movies/Movie Memorabilia_2
15120,0DA36D41,Arts & Entertainment/Movies/Movie Memorabilia_3
17450,FC44525E,Arts & Entertainment/Movies/Movie Memorabilia_4
5588,7AD6FDF9,Arts & Entertainment/Movies/Movie Memorabilia_5
11781,9A65A9A5,Arts & Entertainment/Movies/Movie Memorabilia_6
6358,CA8FF3D9,Arts & Entertainment/Movies/Movie Memorabilia_7
18367,68D0BB61,Arts & Entertainment/Movies/Movie Memorabilia_8
15711,AC1C2053,Arts & Entertainment/Movies/Movie Memorabilia_9
13574,1AB7406C,Arts & Entertainment/Movies/Movie Reference/Movie Reviews & Previews_1
18160,B043051A,Arts & Entertainment/Movies/Movie Reference/Movie Reviews & Previews_2
1767,414C08E9,Arts & Entertainment/Movies/Movie Reference/Movie Reviews & Previews_3
6675,E26E1EA1,Arts & Entertainment/Movies/Movie Reference/Movie Reviews & Previews_4
3161,B79925D7,Arts & Entertainment/Movies/Movie Reference/Movie Reviews & Previews_5
5772,6E07E388,Arts & Entertainment/Movies/Movie Reference/Movie Reviews & Previews_6
13423,9BFBCA6A,Arts & Entertainment/Movies/Movie Reference/Movie Reviews & Previews_7
6131,7245F678,Arts & Entertainment/Movies/Movie Reference/Movie Reviews & Previews_8
8212,0F4B49F6,Arts & Entertainment/Movies/Movie Reference/Movie Reviews & Previews_9
19036,0373F7B8,Arts & Entertainment/Movies/Movie Reference_1
13170,2BB86103,Arts & Entertainment/Movies/Movie Reference_2
13658,28FC9F0A,Arts & Entertainment/Movies/Movie Reference_3
1524,D5CAD3FA,Arts & Entertainment/Movies/Movie Reference_4
609,54276B99,Arts & Entertainment/Movies/Movie Reference_5
17589,DFAC5566,Arts & Entertainment/Movies/Movie Reference_6
13181,5D357695,Arts & Entertainment/Movies/Movie Reference_7
15285,C022ACE0,Arts & Entertainment/Movies/Movie Reference_8
8450,ACFF0755,Arts & Entertainment/Movies/Movie Reference_9
3932,41C57072,Arts & Entertainment/Movies/Musical Films_1
9797,ECA1DD46,Arts & Entertainment/Movies/Musical Films_2
3551,372975F1,Arts & Entertainment/Movies/Musical Films_3
19342,08E18522,Arts & Entertainment/Movies/Musical Films_4
13027,E8F3833A,Arts & Entertainment/Movies/Musical Films_5
16526,9CE355DB,Arts & Entertainment/Movies/Musical Films_6
18309,0A3FD6B1,Arts & Entertainment/Movies/Musical Films_7
11168,3C6AC3CB,Arts & Entertainment/Movies/Musical Films_8
6355,3EFA82C6,Arts & Entertainment/Movies/Musical Films_9
15830,C98ED785,Arts & Entertainment/Movies/Romance Films_1
12574,34E954DD,Arts & Entertainment/Movies/Romance Films_2
16850,8C46E2B5,Arts & Entertainment/Movies/Romance Films_3
2462,DC5A2295,Arts & Entertainment/Movies/Romance Films_4
15284,8DEB3AE8,Arts & Entertainment/Movies/Romance Films_5
2504,87722021,Arts & Entertainment/Movies/Romance Films_6
228,B501C3F9,Arts & Entertainment/Movies/Romance Films_7
10801,45CA23CA,Arts & Entertainment/Movies/Romance Films_8
19936,ABC9E91C,Arts & Entertainment/Movies/Romance Films_9
4743,93078A48,Arts & Entertainment/Movies/Science Fiction & Fantasy Films_1
18937,A9A31657,Arts & Entertainment/Movies/Science Fiction & Fantasy Films_2
13764,75852F06,Arts & Entertainment/Movies/Science Fiction & Fantasy Films_3
11764,B769E2F1,Arts & Entertainment/Movies/Science Fiction & Fantasy Films_4
835,D53D73B2,Arts & Entertainment/Movies/Science Fiction & Fantasy Films_5
3754,60F4215D,Arts & Entertainment/Movies/Science Fiction & Fantasy Films_6
9560,71783321,Arts & Entertainment/Movies/Science Fiction & Fantasy Films_7
5728,3C129991,Arts & Entertainment/Movies/Science Fiction & Fantasy Films_8
17872,B6DCFB62,Arts & Entertainment/Movies/Science Fiction & Fantasy Films_9
14370,FE594664,"Arts & Entertainment/Movies/Thriller, Crime & Mystery Films_1"
18709,8E4C5A6A,"Arts & Entertainment/Movies/Thriller, Crime & Mystery Films_2"
6801,BE78744C,"Arts & Entertainment/Movies/Thriller, Crime & Mystery Films_3"
8242,2C84552A,"Arts & Entertainment/Movies/Thriller, Crime & Mystery Films_4"
18778,651DD2A6,"Arts & Entertainment/Movies/Thriller, Crime & Mystery Films_5"
466,5472F7F4,"Arts & Entertainment/Movies/Thriller, Crime & Mystery Films_6"
5119,752D3E35,"Arts & Entertainment/Movies/Thriller, Crime & Mystery Films_7"
15424,378B292A,"Arts & Entertainment/Movies/Thriller, Crime & Mystery Films_8"
15484,F671ACE7,"Arts & Entertainment/Movies/Thriller, Crime & Mystery Films_9"
1542,C10DBE15,Arts & Entertainment/Movies_1
17017,6B78CAE5,Arts & Entertainment/Movies_2
5031,25057426,Arts & Entertainment/Movies_3
12777,78BF818C,Arts & Entertainment/Movies_4
4276,8ED45107,Arts & Entertainment/Movies_5
10084,94894E2B,Arts & Entertainment/Movies_6
1257,2DEDD747,Arts & Entertainment/Movies_7
9541,BDA56566,Arts & Entertainment/Movies_8
4191,101ECC70,Arts & Entertainment/Movies_9
15799,818BCE22,Arts & Entertainment/Music & Audio/CD & Audio Shopping_1
6940,45A4DEED,Arts & Entertainment/Music & Audio/CD & Audio Shopping_2
10582,AFDFE6B1,Arts & Entertainment/Music & Audio/CD & Audio Shopping_3
11449,E7325A36,Arts & Entertainment/Music & Audio/CD & Audio Shopping_4
17784,6245709B,Arts & Entertainment/Music & Audio/CD & Audio Shopping_5
3900,81D193A9,Arts & Entertainment/Music & Audio/CD & Audio Shopping_6
18707,FE5097AF,Arts & Entertainment/Music & Audio/CD & Audio Shopping_7
11013,8BF48E5D,Arts & Entertainment/Music & Audio/CD & Audio Shopping_8
18371,66C9AE65,Arts & Entertainment/Music & Audio/CD & Audio Shopping_9
16229,83A9FB56,Arts & Entertainment/Music & Audio/Classical Music_1
13083,B7AC080B,Arts & Entertainment/Music & Audio/Classical Music_2
9122,23044DBD,Arts & Entertainment/Music & Audio/Classical Music_3
949,688B702C,Arts & Entertainment/Music & Audio/Classical Music_4
14892,17FF55C5,Arts & Entertainment/Music & Audio/Classical Music_5
6282,032910C3,Arts & Entertainment/Music & Audio/Classical Music_6
2973,B33DFFC6,Arts & Entertainment/Music & Audio/Classical Music_7
9484,EB5C263B,Arts & Entertainment/Music & Audio/Classical Music_8
9304,B7485A99,Arts & Entertainment/Music & Audio/Classical Music_9
5254,9F2ADA20,Arts & Entertainment/Music & Audio/Country Music_1
9028,6A7D79BB,Arts & Entertainment/Music & Audio/Country Music_2
327,D467D6A2,Arts & Entertainment/Music & Audio/Country Music_3
11017,4F46EA7A,Arts & Entertainment/Music & Audio/Country Music_4
1080,BB3D9A57,Arts & Entertainment/Music & Audio/Country Music_5
10128,6974969C,Arts & Entertainment/Music & Audio/Country Music_6
1267,18BC84EF,Arts & Entertainment/Music & Audio/Country Music_7
11295,FA577B59,Arts & Entertainment/Music & Audio/Country Music_8
14267,C7083CE5,Arts & Entertainment/Music & Audio/Country Music_9
14697,20B8727E,Arts & Entertainment/Music & Audio/Dance & Electronic Music_1
10318,66D7F611,Arts & Entertainment/Music & Audio/Dance & Electronic Music_2
3681,39FC0D43,Arts & Entertainment/Music & Audio/Dance & Electronic Music_3
4022,503E535B,Arts & Entertainment/Music & Audio/Dance & Electronic Music_4
17099,F9AEB69B,Arts & Entertainment/Music & Audio/Dance & Electronic Music_5
11151,DF2DCCF4,Arts & Entertainment/Music & Audio/Dance & Electronic Music_6
5312,ED85FDFC,Arts & Entertainment/Music & Audio/Dance & Electronic Music_7
10358,2C8CF306,Arts & Entertainment/Music & Audio/Dance & Electronic Music_8
11293,FE5C5149,Arts & Entertainment/Music & Audio/Dance & Electronic Music_9
12082,5CC183E7,Arts & Entertainment/Music & Audio/Experimental & Industrial Music_1
4134,B80FB147,Arts & Entertainment/Music & Audio/Experimental & Industrial Music_2
13051,B155D82B,Arts & Entertainment/Music & Audio/Experimental & Industrial Music_3
14134,4B75A584,Arts & Entertainment/Music & Audio/Experimental & Industrial Music_4
6110,BC794B8F,Arts & Entertainment/Music & Audio/Experimental & Industrial Music_5
2240,75B93360,Arts & Entertainment/Music & Audio/Experimental & Industrial Music_6
15777,651EAC19,Arts & Entertainment/Music & Audio/Experimental & Industrial Music_7
3304,8E57E56C,Arts & Entertainment/Music & Audio/Experimental & Industrial Music_8
8495,C3451297,Arts & Entertainment/Music & Audio/Experimental & Industrial Music_9
15045,AF1F9928,Arts & Entertainment/Music & Audio/Folk & Traditional Music_1
10483,E2C03944,Arts & Entertainment/Music & Audio/Folk & Traditional Music_2
10243,05F2BE15,Arts & Entertainment/Music & Audio/Folk & Traditional Music_3
19256,09D7E953,Arts & Entertainment/Music & Audio/Folk & Traditional Music_4
19503,125C9B9A,Arts & Entertainment/Music & Audio/Folk & Traditional Music_5
18484,6572BAD8,Arts & Entertainment/Music & Audio/Folk & Traditional Music_6
6089,D2D4BEB1,Arts & Entertainment/Music & Audio/Folk & Traditional Music_7
8324,739F2368,Arts & Entertainment/Music & Audio/Folk & Traditional Music_8
7514,B3CAD590,Arts & Entertainment/Music & Audio/Folk & Traditional Music_9
6593,9283A5E3,Arts & Entertainment/Music & Audio/Jazz & Blues/Blues_1
15709,8380B631,Arts & Entertainment/Music & Audio/Jazz & Blues/Blues_2
15187,6A5CD9A9,Arts & Entertainment/Music & Audio/Jazz & Blues/Blues_3
15756,9EC1CF72,Arts & Entertainment/Music & Audio/Jazz & Blues/Blues_4
14400,83E560A6,Arts & Entertainment/Music & Audio/Jazz & Blues/Blues_5
354,865FFE6F,Arts & Entertainment/Music & Audio/Jazz & Blues/Blues_6
4310,A857D06B,Arts & Entertainment/Music & Audio/Jazz & Blues/Blues_7
11152,1F8431A2,Arts & Entertainment/Music & Audio/Jazz & Blues/Blues_8
7905,A2B6DED1,Arts & Entertainment/Music & Audio/Jazz & Blues/Blues_9
12455,CAE7E74A,Arts & Entertainment/Music & Audio/Jazz & Blues/Jazz_1
440,ED5098BB,Arts & Entertainment/Music & Audio/Jazz & Blues/Jazz_2
12662,88BF493E,Arts & Entertainment/Music & Audio/Jazz & Blues/Jazz_3
10437,9457371E,Arts & Entertainment/Music & Audio/Jazz & Blues/Jazz_4
18131,39DCC612,Arts & Entertainment/Music & Audio/Jazz & Blues/Jazz_5
16380,DDC760ED,Arts & Entertainment/Music & Audio/Jazz & Blues/Jazz_6
3376,6F2D5A44,Arts & Entertainment/Music & Audio/Jazz & Blues/Jazz_7
9720,8FB744C0,Arts & Entertainment/Music & Audio/Jazz & Blues/Jazz_8
15622,332B9657,Arts & Entertainment/Music & Audio/Jazz & Blues/Jazz_9
5566,E844C489,Arts & Entertainment/Music & Audio/Jazz & Blues_1
15477,EA85F394,Arts & Entertainment/Music & Audio/Jazz & Blues_2
4907,7D7F48A3,Arts & Entertainment/Music & Audio/Jazz & Blues_3
12239,BF2E7EC6,Arts & Entertainment/Music & Audio/Jazz & Blues_4
10996,5C8DA014,Arts & Entertainment/Music & Audio/Jazz & Blues_5
12675,DC09E0BC,Arts & Entertainment/Music & Audio/Jazz & Blues_6
2562,702E9801,Arts & Entertainment/Music & Audio/Jazz & Blues_7
11549,DFFAA034,Arts & Entertainment/Music & Audio/Jazz & Blues_8
13656,78F1480C,Arts & Entertainment/Music & Audio/Jazz & Blues_9
9740,F1C52447,Arts & Entertainment/Music & Audio/Music Art & Memorabilia_1
13727,CB41FFC1,Arts & Entertainment/Music & Audio/Music Art & Memorabilia_2
13042,54A164A7,Arts & Entertainment/Music & Audio/Music Art & Memorabilia_3
5021,B57F0064,Arts & Entertainment/Music & Audio/Music Art & Memorabilia_4
15903,307932EC,Arts & Entertainment/Music & Audio/Music Art & Memorabilia_5
16627,DF8F2161,Arts & Entertainment/Music & Audio/Music Art & Memorabilia_6
2819,B2DDCF7C,Arts & Entertainment/Music & Audio/Music Art & Memorabilia_7
14789,69B66759,Arts & Entertainment/Music & Audio/Music Art & Memorabilia_8
3123,E83DC7F0,Arts & Entertainment/Music & Audio/Music Art & Memorabilia_9
18690,9D2D113E,Arts & Entertainment/Music & Audio/Music Education & Instruction_1
4355,33EB6574,Arts & Entertainment/Music & Audio/Music Education & Instruction_2
2242,3292EF0B,Arts & Entertainment/Music & Audio/Music Education & Instruction_3
12627,595C9C42,Arts & Entertainment/Music & Audio/Music Education & Instruction_4
13872,F6949044,Arts & Entertainment/Music & Audio/Music Education & Instruction_5
35,908E106B,Arts & Entertainment/Music & Audio/Music Education & Instruction_6
6721,E7AD6D98,Arts & Entertainment/Music & Audio/Music Education & Instruction_7
7088,72AC26FA,Arts & Entertainment/Music & Audio/Music Education & Instruction_8
16718,9ADCC071,Arts & Entertainment/Music & Audio/Music Education & Instruction_9
629,02D5F1D3,Arts & Entertainment/Music & Audio/Music Equipment & Technology/DJ Resources & Equipment_1
10454,425440EB,Arts & Entertainment/Music & Audio/Music Equipment & Technology/DJ Resources & Equipment_2
10187,287E04FB,Arts & Entertainment/Music & Audio/Music Equipment & Technology/DJ Resources & Equipment_3
16933,998C8070,Arts & Entertainment/Music & Audio/Music Equipment & Technology/DJ Resources & Equipment_4
12084,A69535EF,Arts & Entertainment/Music & Audio/Music Equipment & Technology/DJ Resources & Equipment_5
2642,E10CB109,Arts & Entertainment/Music & Audio/Music Equipment & Technology/DJ Resources & Equipment_6
9812,BE5DAD0D,Arts & Entertainment/Music & Audio/Music Equipment & Technology/DJ Resources & Equipment_7
3098,C241C538,Arts & Entertainment/Music & Audio/Music Equipment & Technology/DJ Resources & Equipment_8
6770,03F13554,Arts & Entertainment/Music & Audio/Music Equipment & Technology/DJ Resources & Equipment_9
7293,41A1AFAF,Arts & Entertainment/Music & Audio/Music Equipment & Technology/Music Recording Technology_1
1202,83F9790D,Arts & Entertainment/Music & Audio/Music Equipment & Technology/Music Recording Technology_2
4972,6DF8F13F,Arts & Entertainment/Music & Audio/Music Equipment & Technology/Music Recording Technology_3
16073,891C2AFE,Arts & Entertainment/Music & Audio/Music Equipment & Technology/Music Recording Technology_4
19238,929961A4,Arts & Entertainment/Music & Audio/Music Equipment & Technology/Music Recording Technology_5
14551,1D9DB699,Arts & Entertainment/Music & Audio/Music Equipment & Technology/Music Recording Technology_6
2943,BB6CCA28,Arts & Entertainment/Music & Audio/Music Equipment & Technology/Music Recording Technology_7
16261,0923DB30,Arts & Entertainment/Music & Audio/Music Equipment & Technology/Music Recording Technology_8
12644,5E2A3872,Arts & Entertainment/Music & Audio/Music Equipment & Technology/Music Recording Technology_9
2747,45D7F9C7,Arts & Entertainment/Music & Audio/Music Equipment & Technology/Musical Instruments/Drums & Percussion_1
7416,6BB7448B,Arts & Entertainment/Music & Audio/Music Equipment & Technology/Musical Instruments/Drums & Percussion_2
14012,25D677B7,Arts & Entertainment/Music & Audio/Music Equipment & Technology/Musical Instruments/Drums & Percussion_3
9859,5F284E6F,Arts & Entertainment/Music & Audio/Music Equipment & Technology/Musical Instruments/Drums & Percussion_4
4177,C5F4F4DC,Arts & Entertainment/Music & Audio/Music Equipment & Technology/Musical Instruments/Drums & Percussion_5
10421,42D94E77,Arts & Entertainment/Music & Audio/Music Equipment & Technology/Musical Instruments/Drums & Percussion_6
4993,83B8F792,Arts & Entertainment/Music & Audio/Music Equipment & Technology/Musical Instruments/Drums & Percussion_7
8253,70490A8D,Arts & Entertainment/Music & Audio/Music Equipment & Technology/Musical Instruments/Drums & Percussion_8
5866,FDD13FB3,Arts & Entertainment/Music & Audio/Music Equipment & Technology/Musical Instruments/Drums & Percussion_9
17921,342876E9,Arts & Entertainment/Music & Audio/Music Equipment & Technology/Musical Instruments/Guitars_1
13079,8F7DF8A7,Arts & Entertainment/Music & Audio/Music Equipment & Technology/Musical Instruments/Guitars_2
17699,F4656660,Arts & Entertainment/Music & Audio/Music Equipment & Technology/Musical Instruments/Guitars_3
10465,BF91BDD4,Arts & Entertainment/Music & Audio/Music Equipment & Technology/Musical Instruments/Guitars_4
10519,C9C7AA57,Arts & Entertainment/Music & Audio/Music Equipment & Technology/Musical Instruments/Guitars_5
708,A742C084,Arts & Entertainment/Music & Audio/Music Equipment & Technology/Musical Instruments/Guitars_6
7163,A3BD46CD,Arts & Entertainment/Music & Audio/Music Equipment & Technology/Musical Instruments/Guitars_7
13744,CFA215D9,Arts & Entertainment/Music & Audio/Music Equipment & Technology/Musical Instruments/Guitars_8
2247,731256D6,Arts & Entertainment/Music & Audio/Music Equipment & Technology/Musical Instruments/Guitars_9
17620,FFE2541E,Arts & Entertainment/Music & Audio/Music Equipment & Technology/Musical Instruments/Pianos & Keyboards_1
8533,C92D52E7,Arts & Entertainment/Music & Audio/Music Equipment & Technology/Musical Instruments/Pianos & Keyboards_2
17760,A79458FD,Arts & Entertainment/Music & Audio/Music Equipment & Technology/Musical Instruments/Pianos & Keyboards_3
